OBJECTID,MUNI_ID,MMSD_OWNER,MUNI_FEATURE_TYPE,RIM_ELEV,SIZE,STATUS,MUNI_OWNER,MMSD_FEATURE,YEAR_RECEIVED,NOTES,X_COORD,Y_COORD
25151, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2524197.661,328045.5729
25152, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2524220.231,328025.7845
25153, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522211.453,320681.5049
25154, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522211.716,320646.506
25155, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522272.639,320640.962
25156, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522264.074,320326.8908
25157, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522238.073,320326.8859
25158, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522297.924,319935.4172
25159, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522312.927,319959.3269
25160, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522685.861,320046.0987
25161, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522686.011,320011.0873
25162, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522217.811,319749.1229
25163, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522198.162,319766.1508
25164, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2521790.247,319946.8889
25165, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2521790.937,319854.8921
25166, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2521764.294,319900.4199
25167, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2521787.621,320296.8781
25168, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2521761.021,320296.6786
25169, ,OC,Inlet,694.3,42, , ,Stcbmh,2015,Round,2528320.382,328840.9512
25170, ,OC,Inlet,694.3,42, , ,Stcbmh,2015,Round,2528320.736,328802.9526
25171, ,OC,CB/MH,692.61,42, , ,Stcbmh,2015,Round,2528530.375,328842.9105
25172, ,OC,Inlet,692.88,42, , ,Stcbmh,2015,Round,2528530.73,328804.9126
25173, ,OC,Inlet,694.23,42, , ,Stcbmh,2015,Round,2528730.368,328844.7773
25174, ,OC,Inlet,694.23,42, , ,Stcbmh,2015,Round,2528730.724,328806.7787
25175, ,OC,CB (sump),695.66,42, , ,Stcbmh,2015,Round,2528972.05,328889.1867
25176, ,OC,CB (sump),695.66,42, , ,Stcbmh,2015,Round,2529010.05,328888.8986
25177, ,OC,CB (sump),696.27,42, , ,Stcbmh,2015,Round,2529088.483,329753.0458
25178, ,OC,CB (sump),696.27,42, , ,Stcbmh,2015,Round,2529046.484,329752.6403
25179, ,OC,CB (sump),694.35,42, , ,Stcbmh,2015,Round,2529021.945,329532.4328
25180, ,OC,CB/MH,694.62,42, , ,Stcbmh,2015,Round,2528978.989,329540.1929
25181, ,OC,Inlet,696.74,42, , ,Stcbmh,2015,Round,2529040.119,328847.6677
25182, ,OC,CB/MH,696.74,42, , ,Stcbmh,2015,Round,2529040.474,328809.6694
25183, ,OC,Inlet,697.96,42, , ,Stcbmh,2015,Round,2529429.27,328620.6984
25184, ,OC,Inlet,698.06,42, , ,Stcbmh,2015,Round,2529451.181,328599.1807
25185, ,OC,Inlet,697.96,42, , ,Stcbmh,2015,Round,2529453.554,328655.9407
25186, ,OC,Inlet,700.08,42, , ,Stcbmh,2015,Round,2529665.746,328489.7675
25187, ,OC,CB/MH,700.08,42, , ,Stcbmh,2015,Round,2529647.318,328451.849
25188, ,OC,CB/MH,697.73,42, , ,Stcbmh,2015,Round,2530281.969,328256.9491
25189, ,OC,Inlet,697.73,42, , ,Stcbmh,2015,Round,2530277.447,328215.0322
25190, ,OC,Inlet,692.31,24x24, , ,Stcbmh,2015,Square,2530547.229,328201.7592
25191, ,OC,CB/MH,692.36,42, , ,Stcbmh,2015,Round,2530581.051,328234.5239
25192, ,OC,Inlet,691.71,24x24, , ,Stcbmh,2015,Square,2530583.158,328282.7765
25193, ,OC,Inlet,676.44,24x30, , ,Stcbmh,2015,Rectangular,2532889.179,329448.0546
25194, ,OC,Inlet,676.46,24x30, , ,Stcbmh,2015,Rectangular,2532870.03,329398.0597
25195, ,OC,CB/MH,673.18,24x30, , ,Stcbmh,2015,Rectangular,2533136.664,329515.1962
25196, ,OC,Inlet,673.18,24x30, , ,Stcbmh,2015,Rectangular,2533108.511,329522.7937
25197, ,OC,Inlet,673.7,24x30, , ,Stcbmh,2015,Rectangular,2533142.907,329600.989
25198, ,OC,Inlet,673.7,24x30, , ,Stcbmh,2015,Rectangular,2533113.749,329601.3601
25199, ,OC,Field Inlet,669.56,24x30, , ,Stcbmh,2015,Rectangular; In Grass,2533083.331,329601.7479
25200, ,OC,Inlet,667.59,24x30, , ,Stcbmh,2015,Rectangular,2533288.629,329631.4519
25201, ,OC,Inlet,667.59,24x30, , ,Stcbmh,2015,Rectangular,2533288.626,329660.6116
25202, ,OC,Inlet,669.22,24x30, , ,Stcbmh,2015,Rectangular,2533026.734,329853.8107
25203, ,OC,Inlet,669.22,24x30, , ,Stcbmh,2015,Rectangular,2533036.817,329881.1719
25204, ,OC,Inlet,672.1,24x30, , ,Stcbmh,2015,Rectangular,2532643.893,329899.1007
25205, ,OC,Inlet,672.1,24x30, , ,Stcbmh,2015,Rectangular,2532630.731,329873.08
25206, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528110.015,323807.7647
25207, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2528109.979,323781.3452
25208, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528364.651,323758.4141
25209, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528391.072,323758.378
25210, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528364.887,323930.4833
25211, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528391.307,323930.4469
25212, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528391.321,323940.4469
25213, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528702.428,324026.5281
25214, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528702.465,324052.9476
25215, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528988.092,324026.1347
25216, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528988.128,324052.5543
25217, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528724.978,324003.9172
25218, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528751.398,324003.8805
25219, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529084.476,323653.2106
25220, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529027.801,323838.3165
25221, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529023.594,323847.3985
25222, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529051.423,323850.1492
25223,33-12-62A,OC,Inlet,0, , , ,Stcbmh,2015, ,2531334.642,316206.1136
25224,33-12-62B,OC,Inlet,0, , , ,Stcbmh,2015, ,2531334.521,316179.694
25225,33-12-94,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531633.37,316140.8729
25226,33-12-93,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531637.518,316113.703
25227,33-12-65A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531978.441,316136.8887
25228,33-12-65B,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531992.313,316138.7811
25229,33-12-65C,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531992.763,316104.6499
25230,33-12-64A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531888.557,316136.5632
25231,33-12-64B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531888.445,316110.144
25232,33-12-53,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531983.513,315723.2914
25233,33-12-53A,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531983.392,315749.711
25234,33-12-53C,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531998.038,315749.7776
25235,33-12-53B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531998.177,315711.2104
25236,33-12-51A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531711.481,315748.4744
25237,33-12-51B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531711.601,315722.0549
25238,33-12-90A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531484.369,315747.4416
25239,33-12-90,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531467.75,315720.9459
25240,33-12-57B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531000.785,315824.4677
25241,33-12-57A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531007.579,315850.0822
25242,33-12-42,OC,CB/MH,0, , , ,Stcbmh,2015, ,2530641.45,316641.2144
25243,33-12-34,OC,CB/MH,0, , , ,Stcbmh,2015, ,2530680.886,316333.2075
25244,33-12-43,OC,CB/MH,0, , , ,Stcbmh,2015, ,2530649.511,316137.681
25245,33-12-98,OC,CB/MH,689.84, , , ,Stcbmh,2015, ,2531029.531,316548.0191
25246,33-12-85B,OC,Inlet,0, , , ,Stcbmh,2015, ,2531329.301,316535.0135
25247,33-12-85A,OC,Inlet,0, , , ,Stcbmh,2015, ,2531329.709,316508.5972
25248,33-12-84B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531617.712,316539.466
25249,33-12-84A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531622.739,316513.1205
25250,33-12-82,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531738.342,316480.9018
25251,33-12-82A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531752.355,316503.2994
25252,33-12-70,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531823.798,316377.0906
25253,33-12-63A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531839.8,316158.7856
25254,33-12-63B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531866.218,316159.1518
25255,33-12-63C,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531840.772,316088.7182
25256,33-12-63D,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531867.19,316089.0843
25257,33-12-54A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531871.502,315770.9924
25258,33-12-54B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531845.082,315770.872
25259,33-12-54D,OC,CB/MH,0, , , ,Stcbmh,2015, ,2531979.929,315877.2081
25260,33-12-54E,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2531979.132,315937.2024
25261,33-14-71A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531861.846,316420.3658
25262,33-14-71,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2531872.555,316396.2136
25263,33-14-72,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531950.555,316424.251
25264,33-14-72A,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2531979.948,316290.851
25265,33-14-73,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532095.175,316431.58
25266,33-14-67,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532094.923,316479.7794
25267,33-14-67A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532121.343,316479.8913
25268,33-14-74A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532267.825,316458.7309
25269,33-14-74,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532283.956,316432.3792
25270,33-14-75,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532441.957,316433.0475
25271,33-14-68A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532400.898,316481.0842
25272,33-14-68,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2532441.698,316481.2571
25273,33-14-68C,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2532517.198,316481.5763
25274,33-14-75B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532650.957,316460.3526
25275,33-14-75A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532678.959,316434.0508
25276,33-14-75C,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2532679.926,316294.5547
25277,33-14-75R,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2532442.927,316293.0514
25278,33-14-76,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532758.41,316434.3868
25279,33-14-76A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532758.297,316460.8067
25280,33-14-68B,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532441.354,316562.2556
25281,33-14-69,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532781.686,316295.3244
25282,33-14-69A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532808.106,316295.5819
25283,33-14-69B,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2533020.109,316295.4504
25284,33-14-78,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532779.668,316482.6593
25285,33-14-78A,OC,Inlet,0,24x30, , ,Stcbmh,2015,Round,2532806.088,316482.8237
25286,33-14-79,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532798.261,316586.2936
25287,33-14-1,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532835.794,316677.9617
25288,33-14-78B,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2533018.789,316481.8955
25289,33-14-80,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2532098.35,316681.7134
25290, ,OC,Field Inlet,716.56, , , ,Stcbmh,2015, ,2525993.62,332395.91
25291, ,OC,Field Inlet,716.06, , , ,Stcbmh,2015, ,2525988.872,332332.9593
25292, ,OC,Field Inlet,714.56, , , ,Stcbmh,2015, ,2525990.81,332159.4275
25293, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522962.168,328497.6687
25294, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2522936.168,328497.8213
25295, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522930.844,328440.95
25296, ,OC,Field Inlet,685.56, , , ,Stcbmh,2015, ,2531512.332,330685.102
25297, ,OC,Field Inlet,691.56, , , ,Stcbmh,2015, ,2531411.178,331048.0163
25298, ,OC,CB/MH,695.16, , , ,Stcbmh,2015, ,2530337.704,331862.8808
25299, ,OC,CB/MH,692.56, , , ,Stcbmh,2015, ,2537145.194,332750.214
25300, ,OC,Field Inlet,691.76,24x24, , ,Stcbmh,2015,Square,2537220.678,332751.8128
25301, ,OC,Field Inlet,694.56,24x24, , ,Stcbmh,2015,Square,2536918.741,332745.4516
25302, ,OC,Field Inlet,691.36,24x24, , ,Stcbmh,2015,Square,2537244.031,332461.2353
25303, ,OC,Inlet,707.06,24x30, , ,Stcbmh,2015,Rectangular,2540258.231,326280.7339
25304, ,OC,Inlet,707.21,24x30, , ,Stcbmh,2015,Rectangular,2540229.359,326279.791
25305, ,OC,CB/MH,701.56, , , ,Stcbmh,2015, ,2540150.201,325969.8287
25306, ,OC,Inlet,702.32,24x30, , ,Stcbmh,2015,Rectangular,2540147.068,325768.3625
25307, ,OC,Inlet,700.56,24x30, , ,Stcbmh,2015,Rectangular,2540156.986,325565.0765
25308, ,OC,Field Inlet,701.01,24x24, , ,Stcbmh,2015,Square,2540276.965,325562.7337
25309, ,OC,Inlet,700.56,24x30, , ,Stcbmh,2015,Rectangular,2540130.831,325565.587
25310, ,OC,Field Inlet,685.56, , , ,Stcbmh,2015, ,2539584.556,325676.0064
25311, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545034.155,319122.5438
25312, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545034.238,319096.5442
25313, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545325.555,318710.001
25314, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545299.555,318709.9203
25315, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545201.226,318557.8891
25316, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545197.811,318583.664
25317, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545026.483,318711.7428
25318, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545042.794,318608.0373
25319, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545068.794,318608.1511
25320, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545091.88,318582.2519
25321, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2545091.994,318556.2523
25322, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2526042.352,328128.325
25323, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2526017.11,328212.4607
25324, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2525366.62,328304.4788
25325, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2525318.237,328535.8527
25326, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2525389.754,328535.8534
25327, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528258.228,325454.7296
25328, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2529619.741,325304.6686
25329, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2528558.304,325583.4137
25330, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528390.665,323986.8457
25331, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529005.176,323908.2527
25332, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529188.337,320892.2325
25333, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2528233.326,321166.149
25334, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528184.933,321172.1975
25335, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528508.558,321399.0386
25336, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528569.049,321386.9412
25337, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528508.557,321471.6267
25338, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2528550.9,321501.8724
25339, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529193.616,321727.9602
25340, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530146.333,322860.6466
25341, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2529786.397,323581.9886
25342, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2529753.127,323557.7918
25343, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2530221.924,324114.3058
25344, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530185.629,324192.9424
25345, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530188.654,324144.5502
25346, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2529680.537,323581.9876
25347, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522854.575,318855.6742
25348, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2524211.235,319121.6183
25349, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2524199.673,319086.9313
25350, ,OC,Inlet,704.39,24x30, , ,Stcbmh,2015,Rectangular,2529464.362,320121.5083
25351, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2529389.853,319974.7754
25352, ,OC,Inlet,696.36,24x24, , ,Stcbmh,2015,Square,2530290.458,320380.2198
25353, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2530073.419,318753.6072
25354, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2530067.637,318797.929
25355,33-12-7B,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530625.97,317302.3371
25356,33-14-8,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2533129.541,316926.224
25357, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2532194.973,318271.47
25358, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530925.652,318962.6524
25359, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531582.312,318271.4641
25360, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2531795.949,318749.0183
25361, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2518510.571,322881.9234
25362, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2519530.06,325446.0275
25363, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2544804.462,318812.0802
25364, ,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2544829.118,318789.8909
25365, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2543788.463,327456.2184
25366, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2543785.997,327495.6668
25367, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2543815.581,327643.5989
25368, ,OC,CB/MH,690.16,24x24, , ,Stcbmh,2015,Square,2543880.383,328237.7428
25369, ,OC,Inlet,692.56,24x24, , ,Stcbmh,2015,Square,2543840.712,328464.4175
25370, ,OC,Inlet,0, , , ,Stcbmh,2015,Rectangular,2543862.422,327848.2383
25371,645 Makinac,OC,Inlet,690.98,24x24, , ,Stcbmh,2015,Square,2530266.345,335855.9972
25372, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530651.156,331453.1136
25373, ,OC,Inlet,674.85,24x24, , ,Stcbmh,2015,Square,2537279.517,330680.8625
25374, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2527409.591,328800.4506
25375, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2526918.301,328803.5435
25376, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2526543.625,328847.8701
25377, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2526543.305,328805.8715
25378, ,OC,Inlet,0,42, , ,Stcbmh,2015,Round,2526283.253,328963.9139
25379, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2526320.433,328983.4499
25380, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2526918.532,328845.5427
25381, ,OC,Inlet,700.04,42, , ,Stcbmh,2015,Round,2527306.502,329461.6422
25382, ,OC,CB/MH,700.72,42, , ,Stcbmh,2015,Round,2527207.208,329361.7579
25383, ,OC,CB (sump),700.46,36x36, , ,Stcbmh,2015,Square,2529066.61,330111.7981
25384, ,OC,Inlet,699.23,24x24, , ,Stcbmh,2015,Square,2529381.538,330114.5661
25385, ,OC,CB (sump),693.41,24x24, , ,Stcbmh,2015,Square,2529702.827,330117.6963
25386, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2530005.117,330120.6412
25387, ,OC,CB (sump),0,24x24, , ,Stcbmh,2015,Square,2530228.809,330122.8207
25388, ,OC,Inlet,679.48,24x24, , ,Stcbmh,2015,Square,2530588.396,330126.324
25389, ,OC,Inlet Bowl,678.91,24x24, , ,Stcbmh,2015,Square,2530707.289,330127.782
25390, ,OC,Inlet,678.91,24x24, , ,Stcbmh,2015,Square,2530706.489,330209.7779
25391, ,OC,CB/MH,679.28,24x24, , ,Stcbmh,2015,Square,2530587.993,330208.6233
25392, ,OC,Field Inlet,680.56,24x24, , ,Stcbmh,2015,Square,2530587.604,330248.6213
25393, ,OC,Inlet,680.59,24x24, , ,Stcbmh,2015,Square,2530344.302,330206.2493
25394, ,OC,Inlet,684.06,24x24, , ,Stcbmh,2015,Square,2530031.31,330203.5
25395, ,OC,CB/MH,683.73,24x24, , ,Stcbmh,2015,Square,2529735.621,330200.6194
25396, ,OC,CB (sump),699.35,24x24, , ,Stcbmh,2015,Square,2529370.933,330197.0666
25397, ,OC,Inlet,700.36,24x24, , ,Stcbmh,2015,Square,2529043.048,330193.5722
25398, ,OC,CB/MH,699.19,24x24, , ,Stcbmh,2015,Square,2528761.375,330191.2556
25399, ,OC,CB/MH,696,24x30, , ,Stcbmh,2015,Rectangular,2528189.007,330192.9478
25400, ,OC,CB/MH,0,24x30, , ,Stcbmh,2015,Rectangular,2522100.972,319691.543
25401, ,OC,CB/MH,0,24x30, , ,Stcbmh,2015,Rectangular,2521795.071,319859.7812
25402, ,OC,Inlet,0,24x30, , ,Stcbmh,2015,Rectangular,2522076.811,319768.4077
25403, ,OC,Field Inlet,0,24x24, , ,Stcbmh,2015,Square,2520393.527,323141.3284
25404, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2542078.193,326688.1904
25405, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2542441.711,326680.5444
25406, ,OC,CB/MH,0,42, , ,Stcbmh,2015,Round,2542398.718,326681.7967
25407, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2525783.974,330107.3535
25408, ,OC,CB/MH,0,24x24, , ,Stcbmh,2015,Square,2525782.208,330140.8997
25409, ,OC,CB/MH,0,24x24, , ,Stcbmh,2015,Square,2525780.443,330151.4932
25410, ,OC,Inlet,0,24x24, , ,Stcbmh,2015,Square,2525761.021,330153.2583
25411, ,OC,Field Inlet,0,24x24, , ,Stcbmh,2015,Square,2529103.026,322304.2641
25412,33-12-47A,OC,Field Inlet,0, , , ,Stcbmh,2015, ,2530109.375,316451.2306
25413,33-12-16,OC,CB/MH,0, , , ,Stcbmh,2015, ,2530617.408,316957.7647
25414, ,OC,CB (sump),719.47,24x30, , ,Stcbmh,2015,Rectangular,2521744.547,334167.3182
25415, ,OC,CB/MH,719.43, , , ,Stcbmh,2015, ,2521749.486,334166.5445
25416, ,OC,CB (sump),717.14,24x30, , ,Stcbmh,2015,Rectangular,2521724.362,334017.9379
25417, ,OC,CB (sump),717.14,24x30, , ,Stcbmh,2015,Rectangular,2521753.363,334018.4002
25418, ,OC,CB (sump),722.54,24x30, , ,Stcbmh,2015,Rectangular,2521753.031,333763.9712
25419, ,OC,CB (sump),722.54,24x30, , ,Stcbmh,2015,Rectangular,2521724.031,333764.0093
25420, ,OC,Field Inlet,720.96,24x24, , ,Stcbmh,2015,Square,2521876.824,333611.0794
25421, ,OC,CB (sump),719.72,24x30, , ,Stcbmh,2015,Rectangular,2521760.417,333493.8513
25422, ,OC,CB/MH,719.72,24x30, , ,Stcbmh,2015,Rectangular,2521732.687,333485.3543
25423,15-7-6B,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2534836.954,334550.1192
25424,15-7-6A,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2534810.314,334549.7544
25425,15-7-9A,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2534817.003,334930.8373
25426,15-7-3A,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2534812.243,334186.2463
25427,15-7-15A,OC,CB (sump),0,24x30, , ,Stcbmh,2015,Rectangular,2534993.837,334233.4191
25428, ,OC,CB (sump),708.15, , , ,Stcbmh,2015, ,2522963.87,328789.4001
